,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender
632,632,632,1136,1312,2019-04-06 21:40:12.000,1.114643998268887e+18,1.114643998268887e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",@puchovic Pues hoy he hecho unas croquetas de brócoli y queso. Se dejan comer. Creo que no haré nunca más. 🤦🏻‍♀️🤦🏻‍♀️,Julia,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,"['queso', 'brócoli']",476.0,2.91,34.4,38.77,74.4,3.0,female
633,633,633,1142,1319,2019-04-06 21:48:35.000,1.114646108179968e+18,1.114646108179968e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","La almendra es rica en minerales como el calcio, protege el corazón, fortalece los huesos y cuenta con un sabor y t… https://t.co/dtsC0nnZNX",Comer,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['almendra'],656.0,10.5,56.25,12.0,0.0,8.22,
634,634,634,1144,1321,2019-04-06 21:49:16.000,1.1146462760821556e+18,1.1146462760821556e+18,es,"{'id': '8d06f0fe2df028f2', 'url': 'https://api.twitter.com/1.1/geo/id/8d06f0fe2df028f2.json', 'place_type': 'city', 'name': 'Ceuta', 'full_name': 'Ceuta, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.38221, 35.870868], [-5.38221, 35.917992], [-5.278169, 35.917992], [-5.278169, 35.870868]]]}, 'attributes': {}}",@Manu_Sainz Vasito de leche y a la piltra👇 https://t.co/KYjPxA2vvO,Rafa,España,Ceuta,"(-5.38221, 35.870868)",Ceuta,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,male
635,635,635,1146,1323,2019-04-06 21:49:50.000,1.11464641994684e+18,1.11464641994684e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Me he dado cuenta de q mi vida gira en torno a la cerveza 😮,pililar,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,
636,636,636,1148,1325,2019-04-06 21:50:17.000,1.1146465339395727e+18,1.1146465339395727e+18,es,"{'id': '0193390e3aa52f49', 'url': 'https://api.twitter.com/1.1/geo/id/0193390e3aa52f49.json', 'place_type': 'neighborhood', 'name': 'Puerta Bonita', 'full_name': 'Puerta Bonita, Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.750879, 40.372825], [-3.750879, 40.388539], [-3.727711, 40.388539], [-3.727711, 40.372825]]]}, 'attributes': {}}","@carmensuisse Me da la impresión , que ha sido el último partido de Costa con el Atleti, se va a despedir como vino, con una expulsión",Juanjo,España,Puerta Bonita,"(-3.750879, 40.372825)",Cataluña,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male
637,637,637,1149,1326,2019-04-06 21:50:26.000,1.1146465734709452e+18,1.1146465734709452e+18,es,"{'id': '935d946682cab2e1', 'url': 'https://api.twitter.com/1.1/geo/id/935d946682cab2e1.json', 'place_type': 'city', 'name': 'Huelva', 'full_name': 'Huelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.005353, 37.107832], [-7.005353, 37.367499], [-6.832013, 37.367499], [-6.832013, 37.107832]]]}, 'attributes': {}}","@palmeri15 siempre cerveza, nunca incerveza",,España,Huelva,"(-7.005353, 37.107832)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,female
638,638,638,1150,1327,2019-04-06 21:52:17.000,1.1146470371344836e+18,1.1146470371344836e+18,es,"{'id': 'c8256964da571001', 'url': 'https://api.twitter.com/1.1/geo/id/c8256964da571001.json', 'place_type': 'city', 'name': 'Tomelloso', 'full_name': 'Tomelloso, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.058134, 39.090079], [-3.058134, 39.350577], [-2.874078, 39.350577], [-2.874078, 39.090079]]]}, 'attributes': {}}",Lo único que necesito esta noche es una cerveza,Mardy,Spain,Tomelloso,"(-3.058134, 39.090079)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,female
639,639,639,1151,1328,2019-04-06 21:52:23.000,1.114647063613014e+18,1.114647063613014e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}","¿ Sabes cuál es la diferencia entre una pizza y tú opinión ? 
Qué la pizza, si la pedí !! 😉 https://t.co/XTx8UNAe8C",name,España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,
640,640,640,1152,1329,2019-04-06 21:53:08.000,1.1146472519372636e+18,1.1146472519372636e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",es vodka azul vaya decepción que se meta un calimocho de vino malo o un vodka y limón ya verás que rastro pisa esta mañana,gema,España,Santander,"(-3.889051, 43.434462)",Castilla y León,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,female
641,641,641,1154,1331,2019-04-06 22:00:27.000,1.1146490942518476e+18,1.1146490942518476e+18,es,"{'id': '2b53b3439c29b85b', 'url': 'https://api.twitter.com/1.1/geo/id/2b53b3439c29b85b.json', 'place_type': 'city', 'name': 'San Sebastián', 'full_name': 'San Sebastián, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.086689, 43.217639], [-2.086689, 43.338104], [-1.888733, 43.338104], [-1.888733, 43.217639]]]}, 'attributes': {}}",Ya habiendo probados ambas puedo dictar sentencia: la sidra asturiana es mejor que la vasca. Pero es algo subjetivo.,Maese,España,San Sebastián,"(-2.086689, 43.217639)",Melilla,yes,['sidra'],25.0,6.0,0.0,0.0,0.0,0.0,
642,642,642,1156,1334,2019-04-06 22:03:30.000,1.11464986189756e+18,1.11464986189756e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}","@RupeFernandez @MjKueto Ruper, estas Torrijas son de vino y miel, no tienen lactosa",LaPepaArrozBar,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,"['vino', 'miel', 'Torrija', 'Torrijas']",858.0,113.72,32.0,10.849999999999998,176.0,2.0,
643,643,643,1158,1336,2019-04-06 22:06:33.000,1.1146506269470148e+18,1.1146506269470148e+18,es,"{'id': '3178a2f5b3c63ea4', 'url': 'https://api.twitter.com/1.1/geo/id/3178a2f5b3c63ea4.json', 'place_type': 'city', 'name': 'Elche', 'full_name': 'Elche, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.7824909999999999, 38.127787], [-0.7824909999999999, 38.344645], [-0.510153, 38.344645], [-0.510153, 38.127787]]]}, 'attributes': {}}","Pues aunque no os lo creáis he llegado a mi cada de Alicante y sin beber nada de alcohol. Ni cerveza.
Algo raro está pasando...",Alberto,España,Elche,"(-0.7824909999999999, 38.127787)",Cataluña,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,male
644,644,644,1159,1337,2019-04-06 22:07:32.000,1.1146508734336082e+18,1.1146508734336082e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}","Absurdo. Por no decir que peligroso por la dureza de las hojas, nada práctico porque se rompe enseguida y es difíci… https://t.co/6sD80x7TRB",N,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,male
645,645,645,1160,1338,2019-04-06 22:09:37.000,1.1146513989672632e+18,1.1146513989672632e+18,es,"{'id': '4aa6967258915eb2', 'url': 'https://api.twitter.com/1.1/geo/id/4aa6967258915eb2.json', 'place_type': 'city', 'name': 'Balmaseda', 'full_name': 'Balmaseda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.253087, 43.168797], [-3.253087, 43.219429], [-3.17811, 43.219429], [-3.17811, 43.168797]]]}, 'attributes': {}}","@euroberri @ortuzar

Aquí hay que poner la pasta y no en las RGI a los DELINCUENTES 

Acusan a los Gobiernos vasco… https://t.co/PLFLBlx8M7",INFIERNO,España,Balmaseda,"(-3.253087, 43.168797)",Aragón,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,
646,646,646,1162,1341,2019-04-06 22:10:46.000,1.1146516883029892e+18,1.1146516883029892e+18,es,"{'id': '88ddc188e296013a', 'url': 'https://api.twitter.com/1.1/geo/id/88ddc188e296013a.json', 'place_type': 'city', 'name': 'Aldaia', 'full_name': 'Aldaia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.550953, 39.441975], [-0.550953, 39.478045], [-0.439804, 39.478045], [-0.439804, 39.441975]]]}, 'attributes': {}}","@asierbijoux @alsanfe Menudo cerdo de tío,",PAQUI,España,Aldaia,"(-0.550953, 39.441975)",Andalucía,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,female
647,647,647,1164,1343,2019-04-06 22:11:47.000,1.114651944700842e+18,1.114651944700842e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","Y la verdad, solo hay una y es esta en todas las familias, siempre hay una oveja negra y en la mía, la oveja negra soy YO+",Marta,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['oveja'],235.0,0.0,16.6,17.6,60.0,0.0,female
648,648,648,1165,1344,2019-04-06 22:11:47.000,1.1146519461729976e+18,1.1146519461729976e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","JAMÁS, había tenido en mi puta boca tantas veces el decir, que soy la oveja negra, pero sí ya si, estoy hasta el má… https://t.co/rk5jreyLiW",Marta,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['oveja'],235.0,0.0,16.6,17.6,60.0,0.0,female
649,649,649,1167,1346,2019-04-06 22:11:49.000,1.114651952472838e+18,1.114651952472838e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Me espera una larga noche por delante y me debato entre hacerme un bol de avena con canelita o abrirme una botella de vino sola,,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['vino', 'avena']",472.0,66.6,6.9,17.13,0.0,10.6,female
650,650,650,1168,1347,2019-04-06 22:12:06.000,1.114652023335596e+18,1.114652023335596e+18,es,"{'id': '3fc1d13b76f8a1fc', 'url': 'https://api.twitter.com/1.1/geo/id/3fc1d13b76f8a1fc.json', 'place_type': 'city', 'name': 'Almendralejo', 'full_name': 'Almendralejo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.517718, 38.626031], [-6.517718, 38.777696], [-6.319344, 38.777696], [-6.319344, 38.626031]]]}, 'attributes': {}}",@HermanosPelaez @julitadecuenca Menos banderas y mas arroz con carabineros.,Doctor,España,Almendralejo,"(-6.517718, 38.626031)",Madrid,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,
651,651,651,1169,1348,2019-04-06 22:12:27.000,1.1146521121457972e+18,1.1146521121457972e+18,es,"{'id': 'd151b58850d4cd1e', 'url': 'https://api.twitter.com/1.1/geo/id/d151b58850d4cd1e.json', 'place_type': 'city', 'name': 'Cartagena', 'full_name': 'Cartagena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.225551, 37.533889], [-1.225551, 37.731143], [-0.688067, 37.731143], [-0.688067, 37.533889]]]}, 'attributes': {}}",@iusport Pues igual es naranja y no roja!!! Competición adulterada @robertomora80,,España,Cartagena,"(-1.225551, 37.533889)",Extremadura,yes,['naranja'],76.0,17.2,0.0,1.6,0.0,4.0,female
652,652,652,1170,1349,2019-04-06 22:12:30.000,1.114652127115268e+18,1.114652127115268e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@karolparasiempr Guapa!! , bombón de chocolate blanco!!",Manu,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,male
653,653,653,1171,1350,2019-04-06 22:14:08.000,1.1146525342605352e+18,1.1146525342605352e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Hasta muy pronto Madrid, fui a ver coles, de pasadita amigos, teatro, lindas conversaciones, contenta y con ganas d… https://t.co/AQ9ISAA4D9",Carolina,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['coles'],36.0,2.54,0.9,4.3,0.0,4.2,female
654,654,654,1176,1355,2019-04-06 22:24:01.000,1.1146550230222028e+18,1.1146550230222028e+18,es,"{'id': 'dd396b3b6eeec796', 'url': 'https://api.twitter.com/1.1/geo/id/dd396b3b6eeec796.json', 'place_type': 'city', 'name': 'Burriana', 'full_name': 'Burriana, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.137768, 39.841929], [-0.137768, 39.932681], [-0.011538, 39.932681], [-0.011538, 39.841929]]]}, 'attributes': {}}",@YihadAtletica El ridículo lo hacéis vosotros por pagar 23 machacantes limpios de polvo y paja a un don nadie. A ch… https://t.co/Xm5HjuO9U8,Iván,España,Burriana,"(-0.137768, 39.841929)",Andalucía,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,
655,655,655,1181,1362,2019-04-06 22:30:17.000,1.11465659852442e+18,1.11465659852442e+18,es,"{'id': '68b1ba240f4e87aa', 'url': 'https://api.twitter.com/1.1/geo/id/68b1ba240f4e87aa.json', 'place_type': 'city', 'name': 'Cangas de Onís', 'full_name': 'Cangas de Onís, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.184748, 43.204438], [-5.184748, 43.424145], [-4.941815, 43.424145], [-4.941815, 43.204438]]]}, 'attributes': {}}","ONE 2017 @BodegaCarabal . Un vino joven, 100% graciano,  intensa capa de color rojo picota con ribetes morados. Aro… https://t.co/vMLAjc9Ht4",Paco,España,Cangas de Onís,"(-5.184748, 43.204438)",Castilla la Mancha,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male
656,656,656,1182,1363,2019-04-06 22:30:55.000,1.1146567586125455e+18,1.1146567586125455e+18,es,"{'id': 'e88681ebd19bf4f7', 'url': 'https://api.twitter.com/1.1/geo/id/e88681ebd19bf4f7.json', 'place_type': 'city', 'name': 'Tomares', 'full_name': 'Tomares, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.063505, 37.358041], [-6.063505, 37.381903], [-6.02251, 37.381903], [-6.02251, 37.358041]]]}, 'attributes': {}}","Life imitates art

Excepto camilo que dibuja el trigo verde https://t.co/BIgOLT2kJW",Miss,España,Tomares,"(-6.063505, 37.358041)",Asturias,yes,['trigo'],314.0,122.0,4.0,11.7,0.0,10.3,female
657,657,657,1183,1364,2019-04-06 22:34:24.000,1.1146576347481824e+18,1.1146576347481824e+18,es,"{'id': 'f493b390141cc922', 'url': 'https://api.twitter.com/1.1/geo/id/f493b390141cc922.json', 'place_type': 'city', 'name': 'Folgueroles', 'full_name': 'Folgueroles, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.28155, 41.922746], [2.28155, 41.960717], [2.359892, 41.960717], [2.359892, 41.922746]]]}, 'attributes': {}}","Mousse de Mascarpone, toffe y garrapiñadas con decoración de crumble de chocolate, coulis de frutos rojos.… https://t.co/3rBosT8McO",Yarelis,España,Folgueroles,"(2.28155, 41.922746)",Andalucía,yes,"['chocolate', 'piña']",320.33,70.72999999999998,30.53,7.79,20.0,1.73,female
658,658,658,1184,1366,2019-04-06 22:36:43.000,1.1146582186414326e+18,1.1146582186414326e+18,es,"{'id': '0ecc927a9d70af7b', 'url': 'https://api.twitter.com/1.1/geo/id/0ecc927a9d70af7b.json', 'place_type': 'city', 'name': 'Rubí', 'full_name': 'Rubí, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.97866, 41.461496], [1.97866, 41.543359], [2.055758, 41.543359], [2.055758, 41.461496]]]}, 'attributes': {}}",Cual es el problema de la gente que mete la fruta en la nevera.,Vaina,España,Rubí,"(1.97866, 41.461496)",Castilla la Mancha,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,female
659,659,659,1185,1367,2019-04-06 22:38:02.000,1.1146585519920742e+18,1.1146585519920742e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","lina me debe una grande por haber salido perdiendo en una transacción monetaria

acepto pagos en carne",,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,female
660,660,660,1186,1368,2019-04-06 22:38:42.000,1.1146587178264166e+18,1.1146587178264166e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@raptorlul Te llamas aceite? 😜,Guille,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,male
