,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender,Categorías
471,471,471,471,471,797,932,2019-04-05 21:31:46.000,1.1142794883664896e+18,1.1142794883664896e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Aquella fantasía de viernes de pizza con peli incluida nunca será superada. 

Es que pedías una maldita pizza y te… https://t.co/CgXLdGYZ3q",dave,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,male,['Comida rapida']
472,472,472,472,472,798,933,2019-04-05 21:33:39.000,1.114279958808023e+18,1.114279958808023e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@joven92mad Que rica esa leche 😋😋😋,Ibiza,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,male,['Productos lacteos']
473,473,473,473,473,800,935,2019-04-05 21:34:12.000,1.1142800980883456e+18,1.1142800980883456e+18,es,"{'id': 'd687bdcf37d51c4f', 'url': 'https://api.twitter.com/1.1/geo/id/d687bdcf37d51c4f.json', 'place_type': 'city', 'name': 'Castellón de la Plana', 'full_name': 'Castellón de la Plana, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.164158, 39.848549], [-0.164158, 40.064703], [0.6913699999999999, 40.064703], [0.6913699999999999, 39.848549]]]}, 'attributes': {}}",@oscarclave @JosMVidal1 @ReligionDigit supongo que tiene mala leche como muchos que estamos en la Iglesia y sabemos… https://t.co/KE6PbgJFAn,isabelmayoroda,España,Castellón de la Plana,"(-0.164158, 39.848549)",Comunidad Valenciana,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,,['Productos lacteos']
474,474,474,474,474,801,937,2019-04-05 21:35:39.000,1.114280462950785e+18,1.114280462950785e+18,es,"{'id': 'a87ad701b9cd8f8a', 'url': 'https://api.twitter.com/1.1/geo/id/a87ad701b9cd8f8a.json', 'place_type': 'city', 'name': 'León', 'full_name': 'León, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.631302, 42.547162], [-5.631302, 42.640132], [-5.533773, 42.640132], [-5.533773, 42.547162]]]}, 'attributes': {}}",@hijolusa ¿Cuántos RT por un saco de patatas?,Berlanguita,España,León,"(-5.631302, 42.547162)",Castilla y León,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,,['Vegetales']
475,475,475,475,475,802,938,2019-04-05 21:37:36.000,1.1142809562470728e+18,1.1142809562470728e+18,es,"{'id': '8d57598ef712c626', 'url': 'https://api.twitter.com/1.1/geo/id/8d57598ef712c626.json', 'place_type': 'city', 'name': 'Paiporta', 'full_name': 'Paiporta, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.425944, 39.412851], [-0.425944, 39.436745], [-0.40165399999999996, 39.436745], [-0.40165399999999996, 39.412851]]]}, 'attributes': {}}",Recién cogido de nuestro #huertourbano . Qué #sabroso todo!!!! Nuestra #lechuga #guisantes #fresas #brotesdecol… https://t.co/bnJwxg8f78,Daniel,España,Paiporta,"(-0.425944, 39.412851)",Castilla y León,yes,"['guisante', 'fresa', 'lechuga', 'guisantes']",186.0,34.8,2.1,13.02,0.0,10.42,male,"['Vegetales', 'Frutas', 'Vegetales', 'Vegetales']"
476,476,476,476,476,803,939,2019-04-05 21:37:52.000,1.1142810202731232e+18,1.1142810202731232e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@SrXusin lo sé tío por eso lloro por dentro que estoy sin pasta :(((,Adrián,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,,['Cereales y derivados']
477,477,477,477,477,804,940,2019-04-05 21:37:52.000,1.1142810227603252e+18,1.1142810227603252e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",La rica pizza que me estoy comiendo va a tardar 1h en ser vomitada,L,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,female,['Comida rapida']
478,478,478,478,478,805,941,2019-04-05 21:38:59.000,1.114281303225045e+18,1.114281303225045e+18,es,"{'id': 'adb12aff6d7e1cca', 'url': 'https://api.twitter.com/1.1/geo/id/adb12aff6d7e1cca.json', 'place_type': 'city', 'name': 'Torremolinos', 'full_name': 'Torremolinos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.561139, 36.599508], [-4.561139, 36.652355], [-4.475057, 36.652355], [-4.475057, 36.599508]]]}, 'attributes': {}}","Feliz viernes... Y celebrándolo con un vino de Ronda, Málaga @andaluciaparais @viveandalucia #España https://t.co/ygoxjSvxp9",Juan,España,Torremolinos,"(-4.561139, 36.599508)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male,['Bebidas Alcoholicas']
479,479,479,479,479,806,942,2019-04-05 21:39:47.000,1.11428150452224e+18,1.11428150452224e+18,es,"{'id': '0a228ec2c44f00e3', 'url': 'https://api.twitter.com/1.1/geo/id/0a228ec2c44f00e3.json', 'place_type': 'city', 'name': 'Camargo', 'full_name': 'Camargo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.924195, 43.375167], [-3.924195, 43.444342], [-3.803984, 43.444342], [-3.803984, 43.375167]]]}, 'attributes': {}}","Acabo de comer sin que me avisaran... Un pimiento abanero 😢😢😢. 
¡¡¡HOSTIAAA PUTAAA!!! CÓMO PICAAAAA JODEEERRR 😭😩😧.… https://t.co/5jladt1DUu",J,España,Camargo,"(-3.924195, 43.375167)",Andalucía,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,male,[]
480,480,480,480,480,808,944,2019-04-05 21:41:21.000,1.114281895943078e+18,1.114281895943078e+18,es,"{'id': '270941865e47a044', 'url': 'https://api.twitter.com/1.1/geo/id/270941865e47a044.json', 'place_type': 'city', 'name': 'Almoradí', 'full_name': 'Almoradí, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.829075, 38.063374], [-0.829075, 38.130589], [-0.761938, 38.130589], [-0.761938, 38.063374]]]}, 'attributes': {}}","@Vctr333 No, en serio, me parece que es oriolano y teniéndolo a huevo para ascender a 2B,lo mismo le ofrecen primas… https://t.co/cOf28F9YAj",JL,España,Almoradí,"(-0.829075, 38.063374)",Andalucía,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,male,['Productos lacteos']
481,481,481,481,481,809,945,2019-04-05 21:41:27.000,1.1142819222622577e+18,1.1142819222622577e+18,es,"{'id': '6c5d7e2390179e9a', 'url': 'https://api.twitter.com/1.1/geo/id/6c5d7e2390179e9a.json', 'place_type': 'city', 'name': 'Sagunto', 'full_name': 'Sagunto, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.379378, 39.613851], [-0.379378, 39.80131], [-0.188497, 39.80131], [-0.188497, 39.613851]]]}, 'attributes': {}}",Hoy tocaba #pizza en dominospizza_es con mariocalvo81 y manolitosat5 no hemos reventado de milagro.....… https://t.co/2udGbR1d2j,jose,España,Sagunto,"(-0.379378, 39.613851)",Comunidad Valenciana,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,male,['Comida rapida']
482,482,482,482,482,810,946,2019-04-05 21:43:54.000,1.114282538078548e+18,1.114282538078548e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}","@LaMarmitaCentro Guiso de corzo sobre parmentier de patatas reducción de su jugo , acompañado de fresones de Huelva… https://t.co/2vRId0t1Ln",La,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,female,['Vegetales']
483,483,483,483,483,812,948,2019-04-05 21:46:19.000,1.114283149582848e+18,1.114283149582848e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Me: no deberias comer mucho queso, te va mal para la piel y me da que para la regla
Also me: dios es eso pizza con… https://t.co/N2Yho8zpRo",Julia,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['pizza', 'queso']",927.0,22.71,43.8,43.97,90.4,1.7,female,"['Comida rapida', 'Productos lacteos']"
484,484,484,484,484,815,952,2019-04-05 21:46:59.000,1.1142833148510004e+18,1.1142833148510004e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","@MariaLuNa432 Yo al final he terminado cenando una buena pizza del Domino's, y mañana al teatro a currar 😁",Jonathan,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,male,['Comida rapida']
485,485,485,485,485,817,954,2019-04-05 21:47:28.000,1.1142834353324442e+18,1.1142834353324442e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}",Como les siga dando vino a estos tres pájaros al final se ponen los cuatros a cantar el Asturias patria querida o e… https://t.co/paaUrHt9gP,Jota,Spain,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male,['Bebidas Alcoholicas']
486,486,486,486,486,818,955,2019-04-05 21:49:51.000,1.1142840391234764e+18,1.1142840391234764e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}",@escapeofclancy un buen chorro de nata 🤠,Bruwujito,España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes,['nata'],202.0,3.4,19.98,2.51,70.0,0.0,,['Productos lacteos']
487,487,487,487,487,822,959,2019-04-05 21:53:33.000,1.1142849669244968e+18,1.1142849669244968e+18,es,"{'id': 'cd43ea85d651af92', 'url': 'https://api.twitter.com/1.1/geo/id/cd43ea85d651af92.json', 'place_type': 'city', 'name': 'Bilbao', 'full_name': 'Bilbao, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.98601, 43.213654], [-2.98601, 43.290145], [-2.880325, 43.290145], [-2.880325, 43.213654]]]}, 'attributes': {}}","“Suerte que las zanahorias no tienen espalda” 

-@carocheva 

#corteyconfección 
#LaMejorCancionfinal 

P.D. Se deb… https://t.co/kMDra9I81L",david,España,Bilbao,"(-2.98601, 43.213654)",Andalucía,yes,['zanahorias'],34.0,14.0,0.3,0.8,0.0,2.6,male,['Vegetales']
488,488,488,488,488,823,960,2019-04-05 21:53:38.000,1.1142849906223064e+18,1.1142849906223064e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}",Tataki de presa ibérica con perlas de wasabi y perlas de soja. Creación deliciosa de Atipyko Pintxos y Tapas. Los e… https://t.co/TIHhCXT9sA,Daniel,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,"['wasabi', 'soja']",456.0,32.3334,19.235,40.519999999999996,0.0,23.2,male,"['Hierbas y especias', 'Legumbres']"
489,489,489,489,489,824,961,2019-04-05 21:54:06.000,1.1142851078237636e+18,1.1142851078237636e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","@goldie_gemma Así que obviamente haced lo que queráis, pero decir que es necesario comer carne por salud es directamente mentira.",Martillo,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,,['Carnes']
490,490,490,490,490,825,962,2019-04-05 21:56:01.000,1.1142855906216224e+18,1.1142855906216224e+18,es,"{'id': 'da488f9634588a45', 'url': 'https://api.twitter.com/1.1/geo/id/da488f9634588a45.json', 'place_type': 'city', 'name': 'Rivas-Vaciamadrid', 'full_name': 'Rivas-Vaciamadrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.585036, 40.287603], [-3.585036, 40.41127], [-3.469876, 40.41127], [-3.469876, 40.287603]]]}, 'attributes': {}}",hay un preparado de costillas del mercadona que sabe a lentejas😂,Scamander,España,Rivas-Vaciamadrid,"(-3.585036, 40.287603)",Andalucía,yes,"['costillas', 'costilla', 'lentejas']",846.0,54.8,48.900000000000006,57.2,154.0,11.2,,"['Carnes', 'Carnes', 'Legumbres']"
491,491,491,491,491,826,963,2019-04-05 21:56:31.000,1.1142857168240476e+18,1.1142857168240476e+18,es,"{'id': '0a228ec2c44f00e3', 'url': 'https://api.twitter.com/1.1/geo/id/0a228ec2c44f00e3.json', 'place_type': 'city', 'name': 'Camargo', 'full_name': 'Camargo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.924195, 43.375167], [-3.924195, 43.444342], [-3.803984, 43.444342], [-3.803984, 43.375167]]]}, 'attributes': {}}","Acabo de comer sin que me avisaran... Un pimiento habanero 😢😢😢. 
¡¡¡HOSTIAAA PUTAAA!!! CÓMO PICAAAAA JODEEERRR 😭😩😧.… https://t.co/eYKxxhsVz2",J,España,Camargo,"(-3.924195, 43.375167)",Madrid,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,male,[]
492,492,492,492,492,827,964,2019-04-05 21:56:34.000,1.1142857266930892e+18,1.1142857266930892e+18,es,"{'id': '0b44d497e6f73221', 'url': 'https://api.twitter.com/1.1/geo/id/0b44d497e6f73221.json', 'place_type': 'city', 'name': 'Tarancón', 'full_name': 'Tarancón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.098482, 39.951433], [-3.098482, 40.056847], [-2.920937, 40.056847], [-2.920937, 39.951433]]]}, 'attributes': {}}","Marchando una de jamón, con queso tomate y #aove #tabernapacotite #jamon #queso #cumbresdelsegura #degustajaen… https://t.co/9cU8u6jZsZ",tabernapacotite,España,Tarancón,"(-3.098482, 39.951433)",Cantabria,yes,"['queso', 'jamón']",769.0,0.71,56.6,64.57000000000001,158.4,0.0,,"['Productos lacteos', 'Carnes']"
493,493,493,493,493,828,965,2019-04-05 21:56:41.000,1.114285755277488e+18,1.114285755277488e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@ecaballero80 Jardins.. Jarra solo para saludar a  @vinagre 😎,Elnara,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['vinagre'],4.0,0.6,0.0,0.4,0.0,0.0,,['Salsas']
494,494,494,494,494,829,966,2019-04-05 21:57:39.000,1.1142859998683218e+18,1.1142859998683218e+18,es,"{'id': '211f15d1b1a0f8d5', 'url': 'https://api.twitter.com/1.1/geo/id/211f15d1b1a0f8d5.json', 'place_type': 'city', 'name': 'Vitoria-Gasteiz', 'full_name': 'Vitoria-Gasteiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.853491, 42.764559], [-2.853491, 42.936667], [-2.54372, 42.936667], [-2.54372, 42.764559]]]}, 'attributes': {}}",La cerveza nos une a todos. Pensadlo. Quieres arreglar algo con alguien y la cerveza ayuda.,Jabi,España,Vitoria-Gasteiz,"(-2.853491, 42.764559)",Cataluña,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,,['Bebidas Alcoholicas']
495,495,495,495,495,831,970,2019-04-05 21:59:25.000,1.1142864442170328e+18,1.1142864442170328e+18,es,"{'id': '1e314dd60366fc45', 'url': 'https://api.twitter.com/1.1/geo/id/1e314dd60366fc45.json', 'place_type': 'city', 'name': 'Vielha e Mijaran', 'full_name': 'Vielha e Mijaran, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.6595869999999999, 42.611171], [0.6595869999999999, 42.805254], [0.905821, 42.805254], [0.905821, 42.611171]]]}, 'attributes': {}}","Queso Vacherin Mont d’Or.
Es un queso blando de leche de vaca sin tratar, originario del cantón de jura (Suiza) en… https://t.co/GimqvRrsMv",Mariano,España,Vielha e Mijaran,"(0.6595869999999999, 42.611171)",Madrid,yes,"['queso', 'leche']",515.0,5.21,37.8,38.830000000000005,88.4,0.0,male,"['Productos lacteos', 'Productos lacteos']"
496,496,496,496,496,833,972,2019-04-05 22:01:35.000,1.1142869889521009e+18,1.1142869889521009e+18,es,"{'id': 'a2b1a76106a86081', 'url': 'https://api.twitter.com/1.1/geo/id/a2b1a76106a86081.json', 'place_type': 'city', 'name': 'Sant Feliu de Llobregat', 'full_name': 'Sant Feliu de Llobregat, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.022034, 41.370712], [2.022034, 41.418442], [2.078528, 41.418442], [2.078528, 41.370712]]]}, 'attributes': {}}","@Xaavii87 Ya estarás cocido, pero por si acaso: Disfrútalo 😋🤗",Junomap,España,Sant Feliu de Llobregat,"(2.022034, 41.370712)",Murcia,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,,['Carnes']
497,497,497,497,497,835,974,2019-04-05 22:03:08.000,1.1142873780453088e+18,1.1142873780453088e+18,es,"{'id': 'cd43ea85d651af92', 'url': 'https://api.twitter.com/1.1/geo/id/cd43ea85d651af92.json', 'place_type': 'city', 'name': 'Bilbao', 'full_name': 'Bilbao, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.98601, 43.213654], [-2.98601, 43.290145], [-2.880325, 43.290145], [-2.880325, 43.213654]]]}, 'attributes': {}}",Querido Jon Agiriano ahora estás en tu salsa diciendo quien debe y quien no debe renovar haciendo y destrozando cos… https://t.co/uXEcNYIpi8,Javier,España,Bilbao,"(-2.98601, 43.213654)",Madrid,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,male,['Sopas']
